9.470336774435338389e-01,9.044040135962696514e-01,9.385517406903064463e-01,9.314912775738121153e-01,9.603694925925709835e-01,9.531198753644554156e-01,9.505956648813249643e-01,9.361235356095503057e-01,9.471277286670048978e-01,9.535372948863166664e-01,9.596653217528182678e-01,9.282937538699570501e-01,9.562549073075210515e-01,9.514397960052548564e-01,9.278891641902105025e-01,9.260549262896751177e-01,9.223185970043888959e-01,9.500145162445634561e-01,9.185352990787553074e-01,9.591025425560723017e-01,9.517900896631329433e-01,9.488249527256714666e-01,9.240745326144725880e-01,9.408551866748089409e-01,9.413488745715432593e-01,9.074646912933292953e-01,9.438498273414838158e-01,9.352325522242993516e-01,9.309753679294857642e-01,9.581488482424639352e-01,9.427131053884981737e-01,9.623725086988048627e-01,9.394861586118262720e-01,9.211279980866742267e-01,9.475420918113877100e-01,9.384721621304756844e-01,9.533782144991941321e-01,9.539632580609213042e-01,9.382866668333521565e-01,9.180403083590114033e-01,9.417056163559316406e-01,9.480012322114547141e-01,9.366787130128136907e-01,9.309815026533706517e-01,9.587990378417473591e-01,9.494111353434887546e-01,9.268422036486851923e-01,9.417642450118830499e-01,8.998912348073399015e-01
4.847000000000000197e-01,4.081000000000000183e-01,4.712999999999999967e-01,4.718999999999999861e-01,4.899000000000000021e-01,4.586000000000000076e-01,4.944999999999999951e-01,4.521999999999999909e-01,5.420000000000000373e-01,4.852000000000000202e-01,4.813000000000000056e-01,4.502999999999999781e-01,4.809999999999999831e-01,4.526999999999999913e-01,4.450999999999999956e-01,4.550000000000000155e-01,4.813000000000000056e-01,4.989999999999999991e-01,4.519000000000000239e-01,4.499000000000000221e-01,4.786000000000000254e-01,4.694999999999999729e-01,4.495999999999999996e-01,4.828000000000000069e-01,4.646000000000000130e-01,4.667000000000000037e-01,4.476999999999999869e-01,4.576999999999999957e-01,4.304000000000000048e-01,4.813000000000000056e-01,4.768999999999999906e-01,5.229000000000000314e-01,4.779999999999999805e-01,4.532999999999999807e-01,4.680000000000000271e-01,4.582999999999999852e-01,4.688999999999999835e-01,4.781000000000000250e-01,4.734999999999999765e-01,4.495000000000000107e-01,4.789999999999999813e-01,4.799999999999999822e-01,4.062999999999999945e-01,4.539000000000000257e-01,4.704999999999999738e-01,4.591000000000000081e-01,4.711000000000000187e-01,4.497999999999999776e-01,4.359999999999999987e-01
